sample_id,attack,original_text,attack_text,pred,spam_prob,is_spam_gt,is_pred_spam
89,split_keywords,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,spam,0.5535597740416389,1,1
89,url_obfuscation,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,Kit Strip - you have been billed 150p[.] Netcollex Ltd[.] PO Box 1013 IG11 OJA,spam,0.5535597740416389,1,1
89,typos,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,Kit Strip - you have ben biLledd 150p. NetcolLex Ltd. PO Box 1013 IG11 OJA,spam,0.5007921107717158,1,1
90,original,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,spam,0.6769637989881014,1,1
90,leetspeak,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,-PL$ $70P b007yd3l10u$ (32/F) 1$ 1nv171ng y0u 70 b3 h3r fr13nd. R3ply Y3$-434 0r N0-434 $33 h3r: www.$M$.@c/u/b007yd3l10u$ $70P? $3nd $70P FRND 70 62468,ham,0.23094919635409245,1,0
90,spacing,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,-PLS STO-P bootydelio.us (32/F) is. i.nvi.ting you- to be her f.riend. Reply Y-ES-43_4 or NO-434 See h e_r.: www..SMS.ac/u/bo.otyde_lious STOP-? Send S TOP FRND t_o 6-24.68,spam,0.5799203737252328,1,1
90,split_keywords,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,spam,0.6769637989881014,1,1
90,url_obfuscation,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,-PLS STOP bootydelious (32/F) is inviting you to be her friend[.] Reply YES-434 or NO-434 See her: www[.]SMS[.]ac/u/bootydelious STOP? Send STOP FRND to 62468,spam,0.669912031089759,1,1
90,typos,-PLS STOP bootydelious (32/F) is inviting you to be her friend. Reply YES-434 or NO-434 See her: www.SMS.ac/u/bootydelious STOP? Send STOP FRND to 62468,-PLS STOP bootydelious (32/F) is inviting yo To be herr friend. Replly YEES-434 or NO-434 Seee her: wwww.sMS.ac/u/bootydelious STOP? Send STOP FRND To 62468,spam,0.6407394874365293,1,1
91,original,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,spam,0.6890976939136774,1,1
91,leetspeak,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,87077: K1ck 0ff @ n3w $3@$0n w17h 2wk$ FR33 g0@l$ & n3w$ 70 ur m0b1l3! 7x7 ur club n@m3 70 87077 3g V1LL@ 70 87077,ham,0.23558922835102938,1,0
91,spacing,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,87077: Kick off a ne.w seaso-n wi.th 2wks FREE go-als & news to ur mobile.! Txt ur clu-b name to 87077 eg VI.LLA to 870 77,spam,0.6260674347805125,1,1
91,split_keywords,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,87077: Kick off a new season with 2wks f r e e goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,spam,0.6132404781129854,1,1
91,url_obfuscation,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,spam,0.6890976939136774,1,1
91,typos,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,87077: Kick off a new Seaon wit 2wks FREE goals & news to ur mobile! Txt ur clUb name to 87077 eg VILLA tto 87077,spam,0.6454561903906151,1,1
92,original,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,spam,0.7676008410332038,1,1
92,leetspeak,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,Fr33 3n7ry 1n 2 @ w33kly c0mp f0r @ ch@nc3 70 w1n @n 1p0d. 7x7 P0D 70 80182 70 g37 3n7ry ($7d 7x7 r@73) 7&C'$ @pply 08452810073 f0r d37@1l$ 18+,ham,0.18425711362368508,1,0
92,spacing,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,Fre-e entr y in 2 a weekly comp f or a ch_an-c_e to w i_n an i-pod. Tx t POD. to 8018 2 to get entry (s_td  tx.t r_ate) T&C's a pp-ly 0-84.52810073 fo-r detail.s_ 18.+,ham,0.33328866274076485,1,0
92,split_keywords,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,f r e e entry in 2 a weekly comp for a chance to w i n an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,spam,0.6597965692464692,1,1
92,url_obfuscation,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,Free entry in 2 a weekly comp for a chance to win an ipod[.] Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,spam,0.7676008410332038,1,1
92,typos,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,Free entRy in 2 a weely cOmp for a chance o win an ipod. Txt POD to 80182 too get entry (sstd txT ratE) T&C's aapply 08452810073 for details 18+,spam,0.6763861110756701,1,1
93,original,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out,spam,0.829724556209127,1,1
93,leetspeak,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out,H@d y0ur m0b1l3 10 m7h$? Upd@73 70 l@73$7 0r@ng3 c@m3r@/v1d30 ph0n3$ f0r FR33. $@v3 å£$ w17h Fr33 73x7$/w33k3nd c@ll$. 73x7 Y3$ f0r @ c@llb@ck 0rn0 70 0p7 0u7,ham,0.06824360115011406,1,0
93,spacing,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out,Had your mobi_l_e 10 mt hs? U_pdate. to- latest Oran ge_ c_amera/vi deo phones. f.or FREE. Save å-£s with F_ree texts/weekend cal-l s. Text YES- for. a call_ba_ck or-no to opt o_ut,spam,0.7716577320238276,1,1
93,split_keywords,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out,Had your mobile 10 mths? Update to latest Orange camera/video phones for f r e e. Save å£s with f r e e texts/weekend calls. Text YES for a callback orno to opt out,spam,0.7287230713103933,1,1
93,url_obfuscation,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE[.] Save å£s with Free texts/weekend calls[.] Text YES for a callback orno to opt out,spam,0.829724556209127,1,1
93,typos,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save å£s with Free texts/weekend calls. Text YES for a callback orno to opt out,Had your mobile 10 mths? Udate to latest Orange caera/video phons for FREE. Sav å£s with FRee xTs/weeked calls. Text YES for a callback orno to oopt ouT,spam,0.8656584852210765,1,1
94,original,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,spam,0.593837522979161,1,1
94,leetspeak,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,Y0u @r3 @w@rd3d @ $1P1x D1g17@l C@m3r@! c@ll 09061221061 fr0m l@ndl1n3. D3l1v3ry w17h1n 28d@y$. 7 C$ B0x177. M221BP. 2yr w@rr@n7y. 150ppm. 16 . p på£3.99,ham,0.15756185090325192,1,0
94,spacing,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,Y_ou are  awarde.d a Si Pi x Dig ita.l  Camera! call- 0_90.61221061. fro.m landli.ne.. Deliver-y within 28_day s_. T C-s B-ox177. M2.21BP. 2yr warranty. 150_ppm-. 16 . p på£3.99,ham,0.28840633726194853,1,0
94,split_keywords,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,spam,0.593837522979161,1,1
94,url_obfuscation,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,You are awarded a SiPix Digital Camera! call 09061221061 from landline[.] Delivery within 28days[.] T Cs Box177[.] M221BP[.] 2yr warranty[.] 150ppm[.] 16 [.] p på£3[.]99,spam,0.593837522979161,1,1
94,typos,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,You are awarded a SiPix Digial Camera! ccall 09061221061 from landline. DeliverY witthin 28days. T Cs Box177. M221B. 2yr warranty. 150ppm. 16 . p På£3.99,ham,0.4880373595447178,1,0
95,original,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costå£3.75max ,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costå£3.75max ,spam,0.813213719393588,1,1
95,leetspeak,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costå£3.75max ,C0ngr@7ul@710n$ U c@n cl@1m 2 V1P r0w @ 71ck37$ 2 C Blu 1n c0nc3r7 1n N0v3mb3r 0r Blu g1f7 gu@r@n733d C@ll 09061104276 70 cl@1m 7$&C$ www.$m$c0.n37 c0$7å£3.75m@x ,ham,0.40316023549442626,1,0
95,spacing,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costå£3.75max ,Congratulations_ U can. c_la.im 2 VI_P r_ow A Ti ckets 2_ C B lu- in c.once.rt in  No-vemb-er  o-r Blu gift gu-aran-teed Cal l 0_9061104276 t_o claim T.S&Cs- ww_w.smsco.net_ costå£3.75max ,ham,0.16175242054359468,1,0
95,split_keywords,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costå£3.75max ,Congratulations U can c l a i m 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to c l a i m TS&Cs www.smsco.net costå£3.75max ,spam,0.6351890397172997,1,1
95,url_obfuscation,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costå£3.75max ,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www[.]smsco[.]net costå£3[.]75max ,spam,0.7043744826242141,1,1
95,typos,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costå£3.75max ,CongratUlations U can claim 2 VIP row A Ticketts 2 C lu in concert in November or Blu gift guarAnteed Call 09061104276 to claiim T&Cs www.smsco.NeT coSttå£3.75max ,spam,0.7133567771786816,1,1
96,original,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,spam,0.6338058561913401,1,1
96,leetspeak,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,HMV B0NU$ $P3C1@L 500 p0und$ 0f g3nu1n3 HMV v0uch3r$ 70 b3 w0n. Ju$7 @n$w3r 4 3@$y qu3$710n$. Pl@y N0w! $3nd HMV 70 86688 M0r3 1nf0:www.100p3rc3n7-r3@l.c0m,ham,0.3385494972057449,1,0
96,spacing,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,HMV BONUS SPE.C-IA_L 500 pounds. o-f genui-ne HMV vo u cher-s t-o be won. J ust answer 4 easy q u estions. Play N.ow! S.en.d_ HMV t-o 86688. Mor_e info:www.100_perce-nt-real .co-m,ham,0.49658173518417104,1,0
96,split_keywords,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,spam,0.6338058561913401,1,1
96,url_obfuscation,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won[.] Just answer 4 easy questions[.] Play Now! Send HMV to 86688 More info:www[.]100percent-real[.]com,spam,0.5757115021110268,1,1
96,typos,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,HMV BONUS SPECIAL 500 pounds Of genuine HMV Vouchers to be won. Just answer 4 esy qestions. Play Now! Send HMV to 86688 moRe info:www.100percen-reaL.com,spam,0.6353316816252963,1,1
97,original,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply","Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",spam,0.5824364315679125,1,1
97,leetspeak,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply","G37 3 L10n$ 3ngl@nd 70n3, r3ply l10nm 4 m0n0 0r l10np 4 p0ly. 4 m0r3 g0 2 www.r1ng70n3$.c0.uk, 7h3 0r1g1n@l n b3$7. 70n3$ 3GBP n37w0rk 0p3r@70r r@73$ @pply",ham,0.3160509978681692,1,0
97,spacing,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply","G et 3 Li.ons  Eng-la.nd tone, reply li_onm_ 4 mono or l-ionp 4 poly. 4 more go 2 www.ringtones.co.uk, th-e or_iginal n best. Tones 3GB P net w.ork operato_r rates ap.ply ",spam,0.5308619961390211,1,1
97,split_keywords,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply","Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",spam,0.5824364315679125,1,1
97,url_obfuscation,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply","Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly[.] 4 more go 2 www[.]ringtones[.]co[.]uk, the original n best[.] Tones 3GBP network operator rates apply",spam,0.6175906892421887,1,1
97,typos,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply","Get 3 Lions Enggland tone, rEply lionm 4 mono or lionnp 4 poly. 4 more Go 2 www.Ringtones.co.uk, the original n best. Tones 3GBP netwok operaattor rates apply",spam,0.5463765847087667,1,1
98,original,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just å£5 by replying GET BBDELUXE and take the challenge,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just å£5 by replying GET BBDELUXE and take the challenge,ham,0.3653114533929741,1,0
98,leetspeak,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just å£5 by replying GET BBDELUXE and take the challenge,Bl0ck Br3@k3r n0w c0m3$ 1n d3lux3 f0rm@7 w17h n3w f3@7ur3$ @nd gr3@7 gr@ph1c$ fr0m 7-M0b1l3. Buy f0r ju$7 å£5 by r3ply1ng G37 BBD3LUX3 @nd 7@k3 7h3 ch@ll3ng3,ham,0.08860614317823401,1,0
98,spacing,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just å£5 by replying GET BBDELUXE and take the challenge,Block B_re_ak_er no.w come_s in de_lu_xe f.ormat w ith new f eat-ures a-nd  gr eat gr aphi_cs from T-Mobile. Bu.y_ fo.r- just å.£5 by r_eplying GET BBDE.LUXE. and t_a.ke_ t h.e ch.al-lenge,ham,0.15526870691510006,1,0
98,split_keywords,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just å£5 by replying GET BBDELUXE and take the challenge,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just å£5 by replying GET BBDELUXE and take the challenge,ham,0.3653114533929741,1,0
98,url_obfuscation,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just å£5 by replying GET BBDELUXE and take the challenge,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile[.] Buy for just å£5 by replying GET BBDELUXE and take the challenge,ham,0.3653114533929741,1,0
98,typos,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just å£5 by replying GET BBDELUXE and take the challenge,Block BreAker noww comes in deluxe format with new features and great graphics froom T-MobilE. Buy for jjust å£5 bY replying GET BBDELUXE and taake tHe challeenge,ham,0.3011840449837362,1,0
99,original,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""","Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""",spam,0.8234318645053607,1,1
99,leetspeak,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""","W3lc0m3 70 UK-m0b1l3-d@73 7h1$ m$g 1$ FR33 g1v1ng y0u fr33 c@ll1ng 70 08719839835. Fu7ur3 mg$ b1ll3d @7 150p d@1ly. 70 c@nc3l $3nd \g0 $70p\"" 70 89123""",spam,0.6822736659796677,1,1
99,spacing,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""","Welc.om_e to_ U.K-m-o.bi.l e-date- this msg is FRE.E g-i_ving yo u fr ee calling t-o 087198_39835.. Future mg s. bi lled a-t 150p daily. To  cancel send \go stop_\"" to 89_123_""",spam,0.5378281759054945,1,1
99,split_keywords,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""","Welcome to UK-mobile-date this msg is f r e e giving you f r e e calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""",spam,0.708514450174267,1,1
99,url_obfuscation,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""","Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835[.] Future mgs billed at 150p daily[.] To cancel send \go stop\"" to 89123""",spam,0.8234318645053607,1,1
99,typos,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123""","welcome to UK-mobile-date this msg is RREE giving you free calling to 08719839835. Fuure mGs biled at 150p daily. To cancel send \go stop\"" to 89123""",spam,0.7846486706810474,1,1
100,original,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,spam,0.6663344615856918,1,1
100,leetspeak,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,Fr33M$g: 7x7: C@LL 70 N0: 86888 & cl@1m y0ur r3w@rd 0f 3 h0ur$ 7@lk 71m3 70 u$3 fr0m y0ur ph0n3 n0w! $ub$cr1b36GBP/mn7h 1nc 3hr$ 16 $70p?7x7$70p,ham,0.09459716533325623,1,0
100,spacing,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,Fre_eMsg-: Txt: CALL- to No.: 8688_8 & claim y o.ur rewa.rd of 3 ho.urs t_a lk tim.e to us e from your phon-e now! Subscr.ibe6GB_P_/mnth inc 3hrs 16- st-o.p_?txtStop,spam,0.6852422521415814,1,1
100,split_keywords,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,FreeMsg: Txt: CALL to No: 86888 & c l a i m your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,spam,0.6062532223994803,1,1
100,url_obfuscation,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,spam,0.6663344615856918,1,1
100,typos,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,FreeMsg: Txt: CALLL to No: 86888 & laim your rewwArd of 3 hours talk time to usse from yOur phOne now! ubscribe6GBP/mnnth inc 3hrss 16 stop?txtStop,spam,0.6396648918169204,1,1
101,original,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,spam,0.5896337123164099,1,1
101,leetspeak,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,<F0rw@rd3d fr0m 21870000>H1 - 7h1$ 1$ y0ur M@1lb0x M3$$@g1ng $M$ @l3r7. Y0u h@v3 40 m@7ch3$. Pl3@$3 c@ll b@ck 0n 09056242159 70 r37r13v3 y0ur m3$$@g3$ @nd m@7ch3$ cc100p/m1n,ham,0.06534049513830503,1,0
101,spacing,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,<Forwarded from 2187.0000>Hi - this is yo.ur M ail-box Me-ssagin-g SMS alert. You have 40. matche-s. Pleas_e call b ac_k on 09056242159 to re-tr ie-v e. your me-ssa ges and matches cc1-00p/min,spam,0.5713093155032983,1,1
101,split_keywords,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,spam,0.5896337123164099,1,1
101,url_obfuscation,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert[.] You have 40 matches[.] Please call back on 09056242159 to retrieve your messages and matches cc100p/min,spam,0.5896337123164099,1,1
101,typos,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,<Forwarded from 21870000>Hi - this iis your ailboox Messaging SMS alErt. You have 40 matches. PleAse call bak on 09056242159 to retriEve your messages and matches c100p/mmin,spam,0.534767993232264,1,1
102,original,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,spam,0.7498485090592721,1,1
102,leetspeak,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,R7-K1ng Pr0 V1d30 Club>> N33d h3lp? 1nf0@r1ng70n3k1ng.c0.uk 0r c@ll 08701237397 Y0u mu$7 b3 16+ Club cr3d17$ r3d33m@bl3 @7 www.r1ng70n3k1ng.c0.uk! 3nj0y!,spam,0.5107536249443781,1,1
102,spacing,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,R.T-K_Ing Pr o_ V.ideo Cl_ub>> Nee d help? i nfo@ringtoneking.co.uk_ or_ call 0 870123.7_3 97. Y ou must be 16.+ Club cr.e_dits re d-eemab.le a_t_ www .ri-n-g t.oneking.co.uk! E njoy!,spam,0.6918704483408606,1,1
